start,end,corpus,sent_id,left,node,right,node_sentences,term,selection,root,morph,use,target
59,62,ind_news_2024_1M,561451,Mereka pun menjawab dengan teriakan jika Luthfi sebaiknya,maju,Pilkada Jateng 2024.,Mereka pun menjawab dengan teriakan jika Luthfi sebaiknya <m>maju</m> Pilkada Jateng 2024.,maju,,,,,
75,78,ind_news_2024_1M,561966,Mereka sepakat mengusung Wakil Bupati Tasikmalaya Cecep Nurul Yakin untuk,maju,di Pilkada Kabupaten Tasikmalaya 2024.,Mereka sepakat mengusung Wakil Bupati Tasikmalaya Cecep Nurul Yakin untuk <m>maju</m> di Pilkada Kabupaten Tasikmalaya 2024.,maju,,,,,
46,49,ind_news_2024_1M,563075,Mereka yakni musisi Ritchie Ismail atau yang,maju,sebagai wakil bupati Bandung Barat mendampingi Asep Ismail sebagai calon bupati.,Mereka yakni musisi Ritchie Ismail atau yang <m>maju</m> sebagai wakil bupati Bandung Barat mendampingi Asep Ismail sebagai calon bupati.,maju,,,,,
43,46,ind_news_2024_1M,563084,Mereka yakni Sobri dan Novriwan Jaya yang,maju,"sebagai calon bupati, dan Nadirsyah yang maju sebagai calon wakil bupati.","Mereka yakni Sobri dan Novriwan Jaya yang <m>maju</m> sebagai calon bupati, dan Nadirsyah yang maju sebagai calon wakil bupati.",maju,,,,,
89,92,ind_news_2024_1M,563084,"Mereka yakni Sobri dan Novriwan Jaya yang maju sebagai calon bupati, dan Nadirsyah yang",maju,sebagai calon wakil bupati.,"Mereka yakni Sobri dan Novriwan Jaya yang maju sebagai calon bupati, dan Nadirsyah yang <m>maju</m> sebagai calon wakil bupati.",maju,,,,,
117,120,ind_news_2024_1M,563486,"Merespons itu, juru bicara PDIP, Chico Hakim menuturkan pihaknya belum mendapat informasi terkait dugaan Anies akan",maju,di Jabar.,"Merespons itu, juru bicara PDIP, Chico Hakim menuturkan pihaknya belum mendapat informasi terkait dugaan Anies akan <m>maju</m> di Jabar.",maju,,,,,
168,171,ind_news_2024_1M,564100,"Meski banyak sosok baru, kata dia, masyarakat sebenarnya sudah mulai kritis dengan mempertanyakan mengenai kinerja dan latar belakang masing-masing kandidat yang akan",maju,Pilgub Jateng 2024.,"Meski banyak sosok baru, kata dia, masyarakat sebenarnya sudah mulai kritis dengan mempertanyakan mengenai kinerja dan latar belakang masing-masing kandidat yang akan <m>maju</m> Pilgub Jateng 2024.",maju,,,,,
64,67,ind_news_2024_1M,564522,"Meski begitu ia mengukap, begitu Pramono-Rano Karno diputuskan",maju,"di Pilgub Jakarta, muncul gerakan-gerakan untuk saling membangun komunikasi dari berbagai relawan.","Meski begitu ia mengukap, begitu Pramono-Rano Karno diputuskan <m>maju</m> di Pilgub Jakarta, muncul gerakan-gerakan untuk saling membangun komunikasi dari berbagai relawan.",maju,,,,,
136,139,ind_news_2024_1M,564951,"Meski begitu, politikus senior PDIP Sulsel yang banyak melahirkan kader partai ini menyebut tentu bakal siap bila partai menugaskannya",maju,sebagai calon pada kotestasi Pilwalkot mendatang.,"Meski begitu, politikus senior PDIP Sulsel yang banyak melahirkan kader partai ini menyebut tentu bakal siap bila partai menugaskannya <m>maju</m> sebagai calon pada kotestasi Pilwalkot mendatang.",maju,,,,,
160,163,ind_news_2024_1M,565444,"Meski bukan dari kalangan politisi aktif yang menjadi anggota atau kader partai politik, pria berdarah Alor kelahiran Denpasar 8 Januari 1966 itu mengaku akan",maju,melalui kendaraan partai.,"Meski bukan dari kalangan politisi aktif yang menjadi anggota atau kader partai politik, pria berdarah Alor kelahiran Denpasar 8 Januari 1966 itu mengaku akan <m>maju</m> melalui kendaraan partai.",maju,,,,,
144,147,ind_news_2024_1M,565463,"Meski bukan warga Tala, beberapa waktu lalu kepada wartawan ia menegaskan punya komitmen tinggi untuk membangun Tala menjadi daerah yang lebih",maju,dan lebih baik lagi.,"Meski bukan warga Tala, beberapa waktu lalu kepada wartawan ia menegaskan punya komitmen tinggi untuk membangun Tala menjadi daerah yang lebih <m>maju</m> dan lebih baik lagi.",maju,,,,,
40,43,ind_news_2024_1M,565498,"Meski dalam bahaya, MBS bertekad untuk",maju,"terus dalam proses menuju perdamaian, karena ia melihat hal itu sangat vital bagi masa depan Saudi.","Meski dalam bahaya, MBS bertekad untuk <m>maju</m> terus dalam proses menuju perdamaian, karena ia melihat hal itu sangat vital bagi masa depan Saudi.",maju,,,,,
42,45,ind_news_2024_1M,565864,"Meski demikian, ini adalah langkah kecil",maju,dari performa sebelumnya.,"Meski demikian, ini adalah langkah kecil <m>maju</m> dari performa sebelumnya.",maju,,,,,
70,73,ind_news_2024_1M,566074,"Meski demikian, Partai Buruh sebagai partai non parlemen, tidak bisa",maju,sendiri mengusung Anies untuk Pilkada DKI Jakarta yang sudah di ambang pintu.,"Meski demikian, Partai Buruh sebagai partai non parlemen, tidak bisa <m>maju</m> sendiri mengusung Anies untuk Pilkada DKI Jakarta yang sudah di ambang pintu.",maju,,,,,
110,113,ind_news_2024_1M,566164,"Meski demikian, politisi PDI Perjuangan itu menjawab secara normatif ketika ditanya wartawan terkait rencana",maju,di Pilwako Batu.,"Meski demikian, politisi PDI Perjuangan itu menjawab secara normatif ketika ditanya wartawan terkait rencana <m>maju</m> di Pilwako Batu.",maju,,,,,
79,82,ind_news_2024_1M,566251,"Meski demikian, Surya Paloh tidak menjelaskan lebih lanjut alasan Anies sulit",maju,pada Pilkada Jakarta dan meminta awak media untuk menanyakan langsung kepada mantan Gubernur DKI Jakarta tersebut.,"Meski demikian, Surya Paloh tidak menjelaskan lebih lanjut alasan Anies sulit <m>maju</m> pada Pilkada Jakarta dan meminta awak media untuk menanyakan langsung kepada mantan Gubernur DKI Jakarta tersebut.",maju,,,,,
121,124,ind_news_2024_1M,566854,"Meski kemenangan George Russell tidak lepas dari insiden Max Verstappen dan Lando Norris, namun tetap merupakan langkah",maju,yang besar bagi Mercedes yang kesulitan mengimbangi Red Bull selama dua setengah musim.,"Meski kemenangan George Russell tidak lepas dari insiden Max Verstappen dan Lando Norris, namun tetap merupakan langkah <m>maju</m> yang besar bagi Mercedes yang kesulitan mengimbangi Red Bull selama dua setengah musim.",maju,,,,,
78,81,ind_news_2024_1M,566908,Meski koalisi lima partai tersebut telah lebih dari cukup untuk mengusungnya,maju,", Herman juga tak menutup kemungkinan akan ada partai lain yang menyusul.","Meski koalisi lima partai tersebut telah lebih dari cukup untuk mengusungnya <m>maju</m>, Herman juga tak menutup kemungkinan akan ada partai lain yang menyusul.",maju,,,,,
7,10,ind_news_2024_1M,566995,Meski,maju,"sebagai paslon gubernur dan wakil gubernur di Jakarta, keduanya bakal mencoblos di Jawa Barat.","Meski <m>maju</m> sebagai paslon gubernur dan wakil gubernur di Jakarta, keduanya bakal mencoblos di Jawa Barat.",maju,,,,,
78,81,ind_news_2024_1M,567021,"Meski masalah etika dalam putusan itu dipersoalkan, Prabowo memutuskan tetap",maju,dengan Gibran sebagai pendampingnya.,"Meski masalah etika dalam putusan itu dipersoalkan, Prabowo memutuskan tetap <m>maju</m> dengan Gibran sebagai pendampingnya.",maju,,,,,
31,34,ind_news_2024_1M,567167,"Meski, menatunya direncanakan",maju,Pilkada Sumut.,"Meski, menatunya direncanakan <m>maju</m> Pilkada Sumut.",maju,,,,,
86,89,ind_news_2024_1M,567214,Meski mengaku belum fokus pada proses namun baliho besar berisi promosi dirinya akan,maju,pada sudah banyak terpasang di sejumlah sudut kota.,Meski mengaku belum fokus pada proses namun baliho besar berisi promosi dirinya akan <m>maju</m> pada sudah banyak terpasang di sejumlah sudut kota.,maju,,,,,
172,175,ind_news_2024_1M,567349,"Meski merdeka hampir bersamaan dengan Indonesia, dengan populasi yang lebih besar dan kondisi ekonomi yang sama-sama miskin saat itu, kini Tiongkok berhasil menjadi lebih",maju,"dan kaya, sementara Indonesia justru terbebani utang yang terus menumpuk.","Meski merdeka hampir bersamaan dengan Indonesia, dengan populasi yang lebih besar dan kondisi ekonomi yang sama-sama miskin saat itu, kini Tiongkok berhasil menjadi lebih <m>maju</m> dan kaya, sementara Indonesia justru terbebani utang yang terus menumpuk.",maju,,,,,
160,163,ind_news_2024_1M,567637,"Meskipun ada rumor mengenai hubungan Ayus dan Nissa sebagai penyebab perceraian mereka, Ririe memilih untuk tidak terlarut dalam masa lalu dan terus melangkah",maju,.,"Meskipun ada rumor mengenai hubungan Ayus dan Nissa sebagai penyebab perceraian mereka, Ririe memilih untuk tidak terlarut dalam masa lalu dan terus melangkah <m>maju</m>.",maju,,,,,
52,55,ind_news_2024_1M,567872,"Meskipun begitu, kata cagub dari Koalisi Indonesia",Maju,"(KIM) Plus itu, dirinya menerima beragam reaksi masyarakat di Jakarta atas dirinya saat ini sebagai kontestan Pilkada.","Meskipun begitu, kata cagub dari Koalisi Indonesia <m>Maju</m> (KIM) Plus itu, dirinya menerima beragam reaksi masyarakat di Jakarta atas dirinya saat ini sebagai kontestan Pilkada.",maju,,,,,
61,64,ind_news_2024_1M,568510,"Meskipun di situ ada sekda, kalau sekda-nya terindikasi mau",maju,"(pilkada), harus dipertimbangkan secara matang.","Meskipun di situ ada sekda, kalau sekda-nya terindikasi mau <m>maju</m> (pilkada), harus dipertimbangkan secara matang.",maju,,,,,
87,90,ind_news_2024_1M,568672,"Meskipun ia dikenal sebagai bek kanan, ia juga pernah ditempatkan di peran yang lebih",maju,", termasuk sebagai gelandang tengah atau tepat di belakang penyerang.","Meskipun ia dikenal sebagai bek kanan, ia juga pernah ditempatkan di peran yang lebih <m>maju</m>, termasuk sebagai gelandang tengah atau tepat di belakang penyerang.",maju,,,,,
22,25,ind_news_2024_1M,568762,Meskipun jaman sudah,maju,", dan modern, tetaplah maju tapi jangan tinggalkan budaya,"" pungkasnya.","Meskipun jaman sudah <m>maju</m>, dan modern, tetaplah maju tapi jangan tinggalkan budaya,"" pungkasnya.",maju,,,,,
49,52,ind_news_2024_1M,568762,"Meskipun jaman sudah maju, dan modern, tetaplah",maju,"tapi jangan tinggalkan budaya,"" pungkasnya.","Meskipun jaman sudah maju, dan modern, tetaplah <m>maju</m> tapi jangan tinggalkan budaya,"" pungkasnya.",maju,,,,,
120,123,ind_news_2024_1M,568829,"Meskipun kalau melihat rekomendasi dari konstituen, harapan publik di bawah, banyak yang mengarahkan Mas Kaesang untuk",maju,di Jawa Tengah ketimbang Jakarta.,"Meskipun kalau melihat rekomendasi dari konstituen, harapan publik di bawah, banyak yang mengarahkan Mas Kaesang untuk <m>maju</m> di Jawa Tengah ketimbang Jakarta.",maju,,,,,
64,67,ind_news_2024_1M,569605,"Meskipun satu partai, keduanya berseberangan dan memilih untuk",maju,melalui jalur yang berbeda.,"Meskipun satu partai, keduanya berseberangan dan memilih untuk <m>maju</m> melalui jalur yang berbeda.",maju,,,,,
123,126,ind_news_2024_1M,569808,"Meskipun sudah memberikan dukungan PSI kepada Luthfi, Kaesang mengembalikan keputusan kepada yang bersangkutan apakah mau",maju,atau tidak.,"Meskipun sudah memberikan dukungan PSI kepada Luthfi, Kaesang mengembalikan keputusan kepada yang bersangkutan apakah mau <m>maju</m> atau tidak.",maju,,,,,
67,70,ind_news_2024_1M,569888,Meskipun teknologi ini sudah dikalahkan oleh teknologi yang lebih,maju,"di negara-negara Barat, hiburan ini menjadi bentuk sarana rekreasi di rumah yang populer di eropa timur, terutama blok Soviet di mana TV dan video lebih sulit didapat.","Meskipun teknologi ini sudah dikalahkan oleh teknologi yang lebih <m>maju</m> di negara-negara Barat, hiburan ini menjadi bentuk sarana rekreasi di rumah yang populer di eropa timur, terutama blok Soviet di mana TV dan video lebih sulit didapat.",maju,,,,,
78,81,ind_news_2024_1M,570231,Meski Ridwan Kamil didukung 16 partai yang tergabung dalam Koalisi Indonesia,Maju,"Plus, namun mayoritas ketua umum tak hadir dalam kampanye akbar.","Meski Ridwan Kamil didukung 16 partai yang tergabung dalam Koalisi Indonesia <m>Maju</m> Plus, namun mayoritas ketua umum tak hadir dalam kampanye akbar.",maju,,,,,
67,70,ind_news_2024_1M,570317,Meski secara pribadi dirinya akan mendukung salah satu calon yang,maju,nanti.,Meski secara pribadi dirinya akan mendukung salah satu calon yang <m>maju</m> nanti.,maju,,,,,
62,65,ind_news_2024_1M,570811,"Meski terbilang baru di dunia politik, aktor sinetron mantap",maju,sebagai calon legislatif (Caleg).,"Meski terbilang baru di dunia politik, aktor sinetron mantap <m>maju</m> sebagai calon legislatif (Caleg).",maju,,,,,
80,83,ind_news_2024_1M,570834,"Meski tergolong bungsu, tetapi di tangan Jeje Wiradinata Kabupaten Pangandaran",maju,pesat bahkan memiliki rumah sakit sendiri.,"Meski tergolong bungsu, tetapi di tangan Jeje Wiradinata Kabupaten Pangandaran <m>maju</m> pesat bahkan memiliki rumah sakit sendiri.",maju,,,,,
57,60,ind_news_2024_1M,570890,Meski tersisa masa jabatan 40 hari di kabinet Indonesia,Maju,", Presiden Joko Widodo tetap melantik Gus Ipul menggantikan Tri Rismaharini.","Meski tersisa masa jabatan 40 hari di kabinet Indonesia <m>Maju</m>, Presiden Joko Widodo tetap melantik Gus Ipul menggantikan Tri Rismaharini.",maju,,,,,
159,162,ind_news_2024_1M,570919,Meski tidak ada batasan usia lagi atau dihapuskan dalam syarat itu dan ditawarkan lagi siapa yang mau mencalonkan diri jadi ketua RT namun tidak ada yang mau,maju,mencalonkan diri sehingga dia ditawari kembali maju dan mau.,Meski tidak ada batasan usia lagi atau dihapuskan dalam syarat itu dan ditawarkan lagi siapa yang mau mencalonkan diri jadi ketua RT namun tidak ada yang mau <m>maju</m> mencalonkan diri sehingga dia ditawari kembali maju dan mau.,maju,,,,,
211,214,ind_news_2024_1M,570919,Meski tidak ada batasan usia lagi atau dihapuskan dalam syarat itu dan ditawarkan lagi siapa yang mau mencalonkan diri jadi ketua RT namun tidak ada yang mau maju mencalonkan diri sehingga dia ditawari kembali,maju,dan mau.,Meski tidak ada batasan usia lagi atau dihapuskan dalam syarat itu dan ditawarkan lagi siapa yang mau mencalonkan diri jadi ketua RT namun tidak ada yang mau maju mencalonkan diri sehingga dia ditawari kembali <m>maju</m> dan mau.,maju,,,,,
180,183,ind_news_2024_1M,571395,"Metode ini melibatkan penyatuan papan dengan sambungan dovetail dan penjepit untuk membentuk lambung yang mendukung dirinya sendiri, menunjukkan keterampilan pembuatan kapal yang",maju,pada masa itu.,"Metode ini melibatkan penyatuan papan dengan sambungan dovetail dan penjepit untuk membentuk lambung yang mendukung dirinya sendiri, menunjukkan keterampilan pembuatan kapal yang <m>maju</m> pada masa itu.",maju,,,,,
50,53,ind_news_2024_1M,571547,Meutya menyampaikan di negara-negara atau negara,maju,"dengan pendapatan tinggi, keberadaan AI telah memberi dampak bagi 60% pekerjaan.","Meutya menyampaikan di negara-negara atau negara <m>maju</m> dengan pendapatan tinggi, keberadaan AI telah memberi dampak bagi 60% pekerjaan.",maju,,,,,
48,51,ind_news_2024_1M,571677,M Faisal Ranopa (kanan) dampingi Iwan Hermawan,maju,sebagai Calon Wakil Bupati OKU Selatan saat deklarasi beberapa waktu lalu Kamis (5/9/2024).,M Faisal Ranopa (kanan) dampingi Iwan Hermawan <m>maju</m> sebagai Calon Wakil Bupati OKU Selatan saat deklarasi beberapa waktu lalu Kamis (5/9/2024).,maju,,,,,
141,144,ind_news_2024_1M,571724,Mgs H Syaiful Padli ST MM yang juga selaku Ketua RPJPD (Rencana Pembangunan Jangka Panjang Daerah) untuk menuju Sumsel mapan 2024-2025 yang,maju,"terdepan, dan berkelanjutan visi besarnya.","Mgs H Syaiful Padli ST MM yang juga selaku Ketua RPJPD (Rencana Pembangunan Jangka Panjang Daerah) untuk menuju Sumsel mapan 2024-2025 yang <m>maju</m> terdepan, dan berkelanjutan visi besarnya.",maju,,,,,
50,53,ind_news_2024_1M,572460,"Militer Lebanon mengatakan, pasukan Israel telah",maju,sekitar 400 meter melintasi perbatasan.,"Militer Lebanon mengatakan, pasukan Israel telah <m>maju</m> sekitar 400 meter melintasi perbatasan.",maju,,,,,
108,111,ind_news_2024_1M,572628,Mimpi ini bisa melambangkan rintangan dalam hidup yang membuatmu merasa terjebak atau tidak dapat bergerak,maju,.,Mimpi ini bisa melambangkan rintangan dalam hidup yang membuatmu merasa terjebak atau tidak dapat bergerak <m>maju</m>.,maju,,,,,
40,43,ind_news_2024_1M,572877,"“Minggu ini, PT Vale mengambil langkah",maju,"yang signifikan dalam perjalanan keberlanjutan kami,” kata Febriany.","“Minggu ini, PT Vale mengambil langkah <m>maju</m> yang signifikan dalam perjalanan keberlanjutan kami,” kata Febriany.",maju,,,,,
169,172,ind_news_2024_1M,573937,"Misalnya Gerindra mungkin bisa besar karena capres-nya terpilih, lalu mungkin banyak juga karena memang jadi pemenang di Pileg dan kursi terbanyak di Koalisi Indonesia",Maju,","" terang Ujang kepada Kontan, Senin (29/4).","Misalnya Gerindra mungkin bisa besar karena capres-nya terpilih, lalu mungkin banyak juga karena memang jadi pemenang di Pileg dan kursi terbanyak di Koalisi Indonesia <m>Maju</m>,"" terang Ujang kepada Kontan, Senin (29/4).",maju,,,,,
114,117,ind_news_2024_1M,573944,"Misalnya, Gubernur Jawa Barat 2018–2023 yang juga elite Partai Golkar, Ridwan Kamil belum diketahui apakah bakal",maju,di Pilgub Jawa Barat atau Pilgub DKI Jakarta.,"Misalnya, Gubernur Jawa Barat 2018–2023 yang juga elite Partai Golkar, Ridwan Kamil belum diketahui apakah bakal <m>maju</m> di Pilgub Jawa Barat atau Pilgub DKI Jakarta.",maju,,,,,
48,51,ind_news_2024_1M,574303,"“Misalnya, pembiayaan dengan metode CSR dibuat",maju,"lagi dengan mengenalkan creating shares value,” kata Arie seusai diskusi.","“Misalnya, pembiayaan dengan metode CSR dibuat <m>maju</m> lagi dengan mengenalkan creating shares value,” kata Arie seusai diskusi.",maju,,,,,
21,24,ind_news_2024_1M,574777,Misi misinya Sumsel,Maju,Untuk Semua.,Misi misinya Sumsel <m>Maju</m> Untuk Semua.,maju,,,,,
61,64,ind_news_2024_1M,575151,MK menjadwalkan pemanggilan empat menteri Kabinet Indonesia,Maju,untuk hadir di sidang PHPU untuk Pilpres 2024.,MK menjadwalkan pemanggilan empat menteri Kabinet Indonesia <m>Maju</m> untuk hadir di sidang PHPU untuk Pilpres 2024.,maju,,,,,
67,70,ind_news_2024_1M,575467,"""Mobil ini menunjukkan seberapa besar tim ini siap untuk bergerak",maju,dan melampaui batas.,"""Mobil ini menunjukkan seberapa besar tim ini siap untuk bergerak <m>maju</m> dan melampaui batas.",maju,,,,,
74,77,ind_news_2024_1M,576340,Moeldoko dikenal sebagai Kepala Staf Presiden (KSP) di Kabinet Indonesia,Maju,alias kabinet jilid kedua Presiden Joko Widodo (Jokowi).,Moeldoko dikenal sebagai Kepala Staf Presiden (KSP) di Kabinet Indonesia <m>Maju</m> alias kabinet jilid kedua Presiden Joko Widodo (Jokowi).,maju,,,,,
22,25,ind_news_2024_1M,576400,Mohamed Marhoon yang,maju,sebagai eksekutor membuat Maarten Paes terdiam dengan tembakan kencanganya.,Mohamed Marhoon yang <m>maju</m> sebagai eksekutor membuat Maarten Paes terdiam dengan tembakan kencanganya.,maju,,,,,
68,71,ind_news_2024_1M,576471,Mohammad Idris mengaku siap jika PKS mengeluarkan SK untuk dirinya,maju,di Pilgub Jabar.,Mohammad Idris mengaku siap jika PKS mengeluarkan SK untuk dirinya <m>maju</m> di Pilgub Jabar.,maju,,,,,
122,125,ind_news_2024_1M,576695,"Mohon maaf selama saya memimpin FK Unair ada salah dan khilaf, mari terus kita perjuangkan FK Unair tercinta untuk terus",maju,"dan berkembang,"" ungkap Budi Santoso dalam WAG tersebut.","Mohon maaf selama saya memimpin FK Unair ada salah dan khilaf, mari terus kita perjuangkan FK Unair tercinta untuk terus <m>maju</m> dan berkembang,"" ungkap Budi Santoso dalam WAG tersebut.",maju,,,,,
